SID,entry,evaluation,replacement
898793,I would,EXCLUDE,EXCLUDE
898793,say a,EXCLUDE,EXCLUDE
898793,television,EXCLUDE,EXCLUDE
898793,or,EXCLUDE,EXCLUDE
898793,computer,EXCLUDE,EXCLUDE
898793,monitor,EXCLUDE,EXCLUDE
898793,maybe,EXCLUDE,EXCLUDE
898793,like,EXCLUDE,EXCLUDE
898793,light,EXCLUDE,EXCLUDE
898793,fixtures,EXCLUDE,EXCLUDE
898793,in general,EXCLUDE,EXCLUDE
898793,you could,EXCLUDE,EXCLUDE
898793,have like,EXCLUDE,EXCLUDE
898793,a little,EXCLUDE,EXCLUDE
898793,makeup,EXCLUDE,EXCLUDE
898793,fridge,EXCLUDE,EXCLUDE
898793,as well,EXCLUDE,EXCLUDE
898793,like a,EXCLUDE,EXCLUDE
898793,Cosmetics,EXCLUDE,EXCLUDE
898793,fridge,EXCLUDE,EXCLUDE
898793,not like a,EXCLUDE,EXCLUDE
898793,food,EXCLUDE,EXCLUDE
898793,fridge,EXCLUDE,EXCLUDE
898793,you could,EXCLUDE,EXCLUDE
898793,have I,EXCLUDE,EXCLUDE
898793,don't,EXCLUDE,EXCLUDE
898793,know if,EXCLUDE,EXCLUDE
898793,like a,EXCLUDE,EXCLUDE
898793,bathtub,EXCLUDE,EXCLUDE
898793,and,EXCLUDE,EXCLUDE
898793,kept,EXCLUDE,EXCLUDE
898793,us in,EXCLUDE,EXCLUDE
898793,full,EXCLUDE,EXCLUDE
898793,hands,EXCLUDE,EXCLUDE
898793,or a,EXCLUDE,EXCLUDE
898793,shower and,EXCLUDE,EXCLUDE
898793,houses,EXCLUDE,EXCLUDE
898793,that are in,EXCLUDE,EXCLUDE
898793,your house,EXCLUDE,EXCLUDE
898793,you could,EXCLUDE,EXCLUDE
898793,have,EXCLUDE,EXCLUDE
898793,like,EXCLUDE,EXCLUDE
898793,maybe,EXCLUDE,EXCLUDE
547183,pull,EXCLUDE,EXCLUDE
547183,aparts,EXCLUDE,EXCLUDE
547183,okay,EXCLUDE,EXCLUDE
547183,Fork,EXCLUDE,EXCLUDE
547183,spoon,EXCLUDE,EXCLUDE
547183,broom,EXCLUDE,EXCLUDE
547183,vacuum,EXCLUDE,EXCLUDE
547183,couch,EXCLUDE,EXCLUDE
547183,lamp,EXCLUDE,EXCLUDE
547183,and a,EXCLUDE,EXCLUDE
547183,microwave,FOUND,microwave
547183,Cleaning,EXCLUDE,EXCLUDE
547183,Solutions,EXCLUDE,EXCLUDE
547183,soap,EXCLUDE,EXCLUDE
547183,shampoo,EXCLUDE,EXCLUDE
547183,conditioner,REPLACE,air conditioner
547183,mop,EXCLUDE,EXCLUDE
547183,oven,FOUND,oven
547183,paper,EXCLUDE,EXCLUDE
547183,towels,EXCLUDE,EXCLUDE
547183,sponge,EXCLUDE,EXCLUDE
547183,Bowl,EXCLUDE,EXCLUDE
547183,play,EXCLUDE,EXCLUDE
547183,clothes,EXCLUDE,EXCLUDE
547183,shirt,EXCLUDE,EXCLUDE
547183,pants,EXCLUDE,EXCLUDE
547183,rug,EXCLUDE,EXCLUDE
547183,mirror,REPLACE,iron
547183,put,EXCLUDE,EXCLUDE
547183,desk,EXCLUDE,EXCLUDE
547183,a,EXCLUDE,EXCLUDE
547183,printer,EXCLUDE,EXCLUDE
547183,laundry,EXCLUDE,EXCLUDE
547183,machine,EXCLUDE,EXCLUDE
547183,dryer,EXCLUDE,EXCLUDE
547183,laundry,EXCLUDE,EXCLUDE
547183,detergent,EXCLUDE,EXCLUDE
920371,toilet,EXCLUDE,EXCLUDE
920371,sink,EXCLUDE,EXCLUDE
920371,bathtub,EXCLUDE,EXCLUDE
920371,shower,REPLACE,shoe tower
920371,coffee,EXCLUDE,EXCLUDE
920371,maker,REPLACE,ice maker
920371,a refrigerator,REPLACE,refrigerator
920371,or,EXCLUDE,EXCLUDE
920371,freezer,FOUND,freezer
920371,toaster,FOUND,toaster
920371,oven,FOUND,oven
920371,stove,FOUND,stove
920371,range,FOUND,range
920371,vacuum,EXCLUDE,EXCLUDE
920371,iron,FOUND,iron
920371,grill,EXCLUDE,EXCLUDE
920371,terrifier,EXCLUDE,EXCLUDE
920371,thermostat,EXCLUDE,EXCLUDE
920371,cattle,EXCLUDE,EXCLUDE
920371,water,REPLACE,heater
920371,heater,FOUND,heater
920371,dryer,EXCLUDE,EXCLUDE
920371,washer,REPLACE,dishwasher
610108,toaster,FOUND,toaster
610108,frying,EXCLUDE,EXCLUDE
610108,pan,EXCLUDE,EXCLUDE
610108,spatula,EXCLUDE,EXCLUDE
610108,scissors,EXCLUDE,EXCLUDE
610108,knife,EXCLUDE,EXCLUDE
610108,Fork,EXCLUDE,EXCLUDE
610108,spoon,EXCLUDE,EXCLUDE
610108,butter knife,EXCLUDE,EXCLUDE
610108,serrated,EXCLUDE,EXCLUDE
610108,knife,EXCLUDE,EXCLUDE
610108,chopsticks,EXCLUDE,EXCLUDE
610108,bull,EXCLUDE,EXCLUDE
610108,play,EXCLUDE,EXCLUDE
610108,cup,EXCLUDE,EXCLUDE
610108,mug,EXCLUDE,EXCLUDE
610108,stove,FOUND,stove
610108,heater,FOUND,heater
610108,air conditioner,FOUND,air conditioner
610108,water,REPLACE,heater
610108,heater,FOUND,heater
610108,doors,EXCLUDE,EXCLUDE
610108,cabinets,EXCLUDE,EXCLUDE
610108,laundry,EXCLUDE,EXCLUDE
610108,machines,EXCLUDE,EXCLUDE
610108,washer,REPLACE,dishwasher
610108,dryer,EXCLUDE,EXCLUDE
610108,phone charger,REPLACE,shoe hanger
610108,rice,REPLACE,juicer
610108,cooker,REPLACE,egg cooker
610108,air,EXCLUDE,EXCLUDE
610108,fryer,REPLACE,freezer
610108,oven,FOUND,oven
610108,microwave,FOUND,microwave
610108,dishwasher,FOUND,dishwasher
610108,sink,EXCLUDE,EXCLUDE
610108,faucet,EXCLUDE,EXCLUDE
610108,whisk,EXCLUDE,EXCLUDE
610108,measuring,EXCLUDE,EXCLUDE
610108,cup,EXCLUDE,EXCLUDE
610108,cutting,EXCLUDE,EXCLUDE
610108,board,EXCLUDE,EXCLUDE
610108,chair,EXCLUDE,EXCLUDE
610108,table,EXCLUDE,EXCLUDE
610108,couch,EXCLUDE,EXCLUDE
610108,sofa,EXCLUDE,EXCLUDE
610108,pillow,EXCLUDE,EXCLUDE
610108,bed,REPLACE,blender
610108,refrigerator,FOUND,refrigerator
